ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229D_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2024,22,SAN MARTIN,03,EL DORADO,02,AGUA BLANCA,10803,02,02,1,3,220391004,6.739949,1,,1,1,1,YUCA,2620,MASATO,4123,1000,000,LITRO,14,1,0,000,, ,,,1000,000,0,000, 
2024,22,SAN MARTIN,03,EL DORADO,01,SAN JOSE DE SISA,10805,03,03,1,3,220381004,76.97398,1,,1,1,1,CACAO,1202,CACAO EN POLVO,8888,0,750,KILOGRAMO,12,1,0,000,, ,,,0,750,0,000, 
2024,22,SAN MARTIN,03,EL DORADO,01,SAN JOSE DE SISA,10805,03,03,1,3,220381004,76.97398,1,,1,1,2,MAIZ AMARILLO DURO,2107,HARINA DE MAIZ,4115,200,000,KILOGRAMO,12,1,0,000,, ,,,200,000,0,000, 
2024,22,SAN MARTIN,03,EL DORADO,01,SAN JOSE DE SISA,10805,07,07,1,3,220381004,23.9311,1,,1,1,1,YUCA,2620,MASATO,4123,200,000,LITRO,14,1,0,000,, ,,,100,000,100,000, 
2024,22,SAN MARTIN,02,BELLAVISTA,02,ALTO BIAVO,10829,02,02,1,3,220292003,16.07715,1,,1,1,1,CACAO,1202,TABLETAS DE CHOCOLATE,4135,5,000,KILOGRAMO,12,1,0,000,, ,,,4,000,1,000, 
2024,22,SAN MARTIN,02,BELLAVISTA,02,ALTO BIAVO,10829,03,03,1,3,220292003,19.48833,1,,1,1,1,CACAO,1202,TABLETAS DE CHOCOLATE,4135,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,22,SAN MARTIN,02,BELLAVISTA,01,BELLAVISTA,10843,01,01,1,3,220293005,241.7123,1,,1,1,1,YUCA,2620,HARINA DE YUCA (FARIÑA),4119,60,000,KILOGRAMO,12,1,0,000,, ,,,60,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,05,05,1,3,220171004,84.55772,1,,1,1,1,CAÑA DE AZUCAR PARA ALCOHOL,2807,AGUARDIENTE (CAÑAZO),4103,16000,000,LITRO,14,1,16000,000,10,00,160000,10,0,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10851,05,05,1,3,220171004,84.55772,1,,1,1,2,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106,12000,000,ATADO,02,2,9600,000,10,00,96000,5,2400,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,04,04,1,3,220171005,189.5779,1,,1,1,1,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106,1650,000,ATADO,02,3,1650,000,12,00,19800,4,0,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,05,05,1,3,220171005,63.36807,1,,1,1,1,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106,800,000,ATADO,02,3,500,000,12,00,6000,4,300,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10853,08,08,1,3,220171005,11.86618,1,,1,1,1,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106,780,000,ATADO,02,3.5,676,000,20,00,13520,5.7143,39,000,65,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10856,01,01,1,3,220172004,114.5484,1,,1,0,1,MAIZ AMARILLO DURO,2107,CHICHA,4107,1050,000,LITRO,14,1,0,000,, ,,,1050,000,0,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10856,02,02,1,3,220172004,30.28613,1,,1,1,1,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106,250,000,ATADO,02,3,130,000,16,00,2080,5.3333,60,000,60,000, 
2024,22,SAN MARTIN,01,MOYOBAMBA,04,JEPELACIO,10859,12,12,1,3,220171004,.4285655,1,,1,0,1,CAÑA DE AZUCAR PARA CHANCACA,2809,CHANCACA,4106,60,000,ATADO,02,2,40,000,10,00,400,5,12,500,7,500, 
2024,21,PUNO,13,YUNGUYO,07,UNICACHI,10884,01,01,1,2,211342001,108.5813,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,34,000,KILOGRAMO,12,1,0,000,, ,,,34,000,0,000, 
2024,21,PUNO,13,YUNGUYO,07,UNICACHI,10884,02,02,1,2,211342001,500.8289,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,8,000,ARROBA,01,11.5,0,000,, ,,,2,000,6,000, 
2024,21,PUNO,13,YUNGUYO,07,UNICACHI,10884,03,03,1,2,211342001,90.6285,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,13,000,KILOGRAMO,12,1,0,000,, ,,,13,000,0,000, 
2024,21,PUNO,13,YUNGUYO,07,UNICACHI,10884,04,04,1,2,211342001,78.38517,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,22,000,KILOGRAMO,12,1,0,000,, ,,,22,000,0,000, 
2024,21,PUNO,13,YUNGUYO,07,UNICACHI,10885,01,01,1,2,211344002,33.80699,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,0,750,ARROBA,01,11.5,0,000,, ,,,0,750,0,000, 
2024,21,PUNO,13,YUNGUYO,07,UNICACHI,10885,02,02,1,2,211344002,39.49173,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,750,ARROBA,01,11.5,0,000,, ,,,0,750,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,01,01,1,2,211341004,2.105558,1,,1,1,1,OCA,2608,OCA SECA (CCAYA),4126,1,250,ARROBA,01,11.5,0,000,, ,,,0,750,0,500, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,01,01,1,2,211341004,2.105558,1,,1,1,2,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,02,02,1,2,211341004,12.22327,1,,1,1,1,OCA,2608,OCA SECA (CCAYA),4126,2,000,ARROBA,01,11.5,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,02,02,1,2,211341004,12.22327,1,,1,1,2,PAPA NATIVA,2615,CHUÑO,4109,3,000,ARROBA,01,11.5,0,000,, ,,,2,000,1,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,03,03,1,2,211341004,18.45103,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,3,500,ARROBA,01,11.5,0,000,, ,,,2,250,1,250, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,04,04,1,2,211341004,8.943577,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,750,SACO,19,50,0,000,, ,,,0,750,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,04,04,1,2,211341004,8.943577,1,,1,1,2,OCA,2608,OCA SECA (CCAYA),4126,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,05,05,1,2,211341004,.465279,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,50,000,KILOGRAMO,12,1,0,000,, ,,,50,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,05,05,1,2,211341004,.465279,1,,1,1,2,OCA,2608,OCA SECA (CCAYA),4126,5,000,KILOGRAMO,12,1,0,000,, ,,,5,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,06,06,1,2,211341004,3.792347,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,05,OLLARAYA,10886,07,07,1,2,211341004,.0093701,1,,1,1,1,"PAPA BLANCA, PAPA NATIVA","2612,2615",CHUÑO,4109,2,000,SACO,19,70,0,000,, ,,,1,500,0,500, 
2024,21,PUNO,13,YUNGUYO,04,CUTURAPI,10887,01,01,1,2,211353003,30.29101,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,04,CUTURAPI,10887,02,02,1,2,211353003,14.82331,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10888,01,01,1,2,211342002,13.59966,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,SACO,19,50,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10888,02,02,1,2,211342002,14.486,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,0,500,0,500, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10888,06,06,1,2,211342002,15.93327,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,3,000,SACO,19,50,1,500,400,00,600,8,1,500,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10888,10,10,1,2,211342002,19.51582,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,50,0,000,, ,,,0,500,0,500, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10888,11,11,1,2,211342002,6.519184,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,6,000,SACO,19,60,4,800,480,00,2304,8,1,200,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10888,12,12,1,2,211342002,8.003572,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,2,000,SACO,19,50,0,000,, ,,,1,250,0,750, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,01,01,1,2,211341003,32.6221,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,2,750,SACO,19,46,0,000,, ,,,2,750,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,02,02,1,2,211341003,100.3606,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,46,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,02,02,1,2,211341003,100.3606,1,,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,22,000,KILOGRAMO,12,1,0,000,, ,,,22,000,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,03,03,1,2,211341003,10.24927,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,2,750,SACO,19,46,0,000,, ,,,2,750,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,04,04,1,2,211341003,.9602485,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,46,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,06,06,1,2,211341003,55.87533,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,46,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,07,07,1,2,211341003,36.79545,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,08,08,1,2,211341003,31.82156,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,6,000,ARROBA,01,11.5,2,500,80,00,200,6.9565,3,000,0,500, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,09,09,1,2,211341003,18.04924,1,,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,11,000,KILOGRAMO,12,1,0,000,, ,,,8,000,3,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,09,09,1,2,211341003,18.04924,1,,1,1,2,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,300,80,00,24,6.9565,0,300,0,400, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,10,10,1,2,211341003,78.04693,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,9,000,ARROBA,01,11.5,3,000,70,00,210,6.087,4,000,2,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,11,11,1,2,211341003,81.59369,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,SACO,19,50,0,000,, ,,,0,250,0,250, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,13,13,1,2,211341003,6.711493,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,5,000,ARROBA,01,11.5,1,250,80,00,100,6.9565,2,500,1,250, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,14,14,1,2,211341003,28.46514,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,15,15,1,2,211341003,3.424101,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,ARROBA,01,11.5,0,000,, ,,,0,250,0,250, 
2024,21,PUNO,13,YUNGUYO,03,COPANI,10889,16,16,1,2,211341003,12.85343,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,5,000,ARROBA,01,11.5,1,100,80,00,88,6.9565,2,800,1,100, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,01,01,1,2,211341003,3.023463,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,50,0,000,, ,,,0,500,0,500, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,02,02,1,2,211341003,19.83251,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,03,03,1,2,211341003,40.64276,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,3,000,ARROBA,01,11.5,0,000,, ,,,3,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,04,04,1,2,211341003,447.7181,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,2,000,SACO,19,50,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,05,05,1,2,211341003,196.2672,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,250,ARROBA,01,11.5,0,000,, ,,,0,250,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,06,06,1,2,211341003,355.6157,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,07,07,1,2,211341003,13.41684,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,3,000,ARROBA,01,11.5,0,000,, ,,,3,000,0,000, 
2024,21,PUNO,13,YUNGUYO,02,ANAPIA,10890,08,08,1,2,211341003,10.54913,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,500,ARROBA,01,11.5,0,000,, ,,,1,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,01,01,1,2,211341003,35.58398,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,02,02,1,2,211341003,113.4841,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,03,03,1,2,211341003,28.94395,1,,1,1,1,OCA,2608,OCA SECA (CCAYA),4126,8,500,ARROBA,01,11.5,0,000,, ,,,3,500,5,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,03,03,1,2,211341003,28.94395,1,,1,1,2,PAPA NATIVA,2615,CHUÑO,4109,1,500,ARROBA,01,11.5,0,000,, ,,,1,000,0,500, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,04,04,1,2,211341003,377.939,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,0,500,0,500, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,05,05,1,2,211341003,15.25537,1,,1,1,1,"PAPA NATIVA, PAPA BLANCA","2615,2612",CHUÑO,4109,1,500,ARROBA,01,11.5,0,000,, ,,,1,250,0,250, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,06,06,1,2,211341003,9.381734,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,3,000,ARROBA,01,11.5,0,000,, ,,,2,000,1,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,07,07,1,2,211341003,195.046,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,08,08,1,2,211341003,31.9422,1,,1,1,1,OCA,2608,OCA SECA (CCAYA),4126,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,08,08,1,2,211341003,31.9422,1,,1,1,2,PAPA NATIVA,2615,CHUÑO,4109,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,09,09,1,2,211341003,52.69279,1,,1,1,1,OCA,2608,OCA SECA (CCAYA),4126,29,000,ARROBA,01,11.5,0,000,, ,,,15,000,14,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,09,09,1,2,211341003,52.69279,1,,1,1,2,"PAPA BLANCA, PAPA NATIVA","2612,2615",CHUÑO,4109,79,000,ARROBA,01,11.5,12,000,60,00,720,5.2174,30,200,36,800, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10891,10,10,1,2,211341003,49.24709,1,,1,1,1,OCA,2608,OCA SECA (CCAYA),4126,3,000,ARROBA,01,11.5,0,000,, ,,,2,000,1,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10892,01,01,1,2,211351003,.4882756,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,750,SACO,19,45,0,000,, ,,,0,750,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10892,02,02,1,2,211351003,6.946699,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,750,SACO,19,45,0,000,, ,,,0,750,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,01,01,1,2,211342003,18.29635,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,02,02,1,2,211342003,86.64804,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,03,03,1,2,211342003,64.39989,1,,1,1,1,PAPA BLANCA,2612,CHUÑO,4109,3,125,ARROBA,01,11.5,1,125,80,00,90,6.9565,1,750,0,250, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,04,04,1,2,211342003,13.96265,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,4,000,ARROBA,01,11.5,1,000,80,00,80,6.9565,2,500,0,500, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,06,06,1,2,211342003,45.34603,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,07,07,1,2,211342003,474.1129,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,2,000,ARROBA,01,11.5,0,000,, ,,,1,500,0,500, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,10,10,1,2,211342003,250.888,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10893,11,11,1,2,211342003,483.2433,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,01,01,1,2,211343003,158.1264,1,,1,1,1,"PAPA BLANCA, PAPA NATIVA","2612,2615",CHUÑO,4109,5,000,SACO,19,46,2,500,240,00,600,5.2174,1,700,0,800, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,02,02,1,2,211343003,16.61155,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,5,000,SACO,19,50,1,500,350,00,525,7,2,500,1,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,03,03,1,2,211343003,7.83824,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,2,000,SACO,19,45,0,000,, ,,,2,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,04,04,1,2,211343003,5.153731,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,3,000,SACO,19,45,0,000,, ,,,3,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,05,05,1,2,211343003,6.585122,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,05,05,1,2,211343003,6.585122,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,1,500,ARROBA,01,11.5,0,000,, ,,,1,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,05,05,1,2,211343003,6.585122,1,,1,1,3,CEBADA GRANO,2104,HARINA DE CEBADA,4113,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,06,06,1,2,211343003,21.06078,1,,1,0,1,PAPA BLANCA,2612,CHUÑO,4109,1,000,SACO,19,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10894,07,07,1,2,211343003,76.28579,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,01,01,1,2,211341002,63.70044,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,10,000,KILOGRAMO,12,1,0,000,, ,,,10,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,02,02,1,2,211341002,.9709149,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,6,000,KILOGRAMO,12,1,0,000,, ,,,6,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,03,03,1,2,211341002,357.6098,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,50,0,000,, ,,,1,000,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,04,04,1,2,211341002,259.8278,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,SACO,19,100,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,05,05,1,2,211341002,264.2313,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,50,0,000,, ,,,0,750,0,250, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10895,07,07,1,2,211341002,176.3376,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,100,0,000,, ,,,0,700,0,300, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,01,01,1,2,211341003,27.47504,1,,1,1,1,CEBADA GRANO,2104,MORON,4124,15,000,KILOGRAMO,12,1,0,000,, ,,,13,000,2,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,01,01,1,2,211341003,27.47504,1,,1,1,2,PAPA NATIVA,2615,CHUÑO,4109,10,000,ARROBA,01,11.5,4,400,80,00,352,6.9565,2,800,2,800, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,02,02,1,2,211341003,467.5113,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,SACO,19,80,0,000,, ,,,0,250,0,250, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,02,02,1,2,211341003,467.5113,1,,1,1,2,CEBADA GRANO,2104,MORON,4124,98,000,KILOGRAMO,12,1,0,000,, ,,,56,000,42,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,02,02,1,2,211341003,467.5113,1,,1,1,3,CEBADA GRANO,2104,HARINA DE CEBADA,4113,147,000,KILOGRAMO,12,1,0,000,, ,,,105,000,42,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,03,03,1,2,211341003,215.9397,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,SACO,19,80,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,04,04,1,2,211341003,436.0296,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,3,000,ARROBA,01,11.5,0,000,, ,,,1,000,2,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,05,05,1,2,211341003,52.01729,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,1,000,SACO,19,80,0,000,, ,,,0,500,0,500, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,06,06,1,2,211341003,311.0505,1,,1,0,1,PAPA NATIVA,2615,CHUÑO,4109,3,000,SACO,19,80,2,500,280,00,700,3.5,0,250,0,250, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10896,07,07,1,2,211341003,6.642766,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,500,SACO,19,50,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10897,01,01,1,2,211351002,4.243771,1,,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,0,750,SACO,19,50,0,000,, ,,,0,750,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,01,01,1,2,211341003,161.1313,1,,1,1,1,PAPA BLANCA,2612,CHUÑO,4109,0,500,ARROBA,01,11.5,0,000,, ,,,0,500,0,000, 
2024,21,PUNO,13,YUNGUYO,01,YUNGUYO,10898,02,02,1,2,211341003,39.25207,1,,1,1,1,OCA,2608,OCA SECA (CCAYA),4126,1,000,ARROBA,01,11.5,0,000,, ,,,1,000,0,000, 
