ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P105,P105_SUP_1,P105_SUP_2,P105_EQUIV_1,P105_EQUIV_2,P105_SUP_ha,P108,P109_MES,P109_ANIO,P111_1,P111_2,P111_3,P111_4,P111_5,P112,P113_SUP_1,P113_SUP_2,P114,P140,P141_1,P141_2,P141_3,P141_4,P141_5,P141_6,P141_7,P141_8,P1201,OMICAP100A_03
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,12,3000,000,0,3000,.3,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,6,2500,000,0,2500,.25,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,11,5000,000,0,5000,.5,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,5,3000,000,0,3000,.3,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,15,2500,000,0,2500,.25,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,8,3000,000,0,3000,.3,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,4,2000,000,0,2000,.2,2,1,1994,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,1,6000,000,0,6000,.6,2,1,1994,0,1,0,0,0,,, ,1,4,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,18,2000,000,0,2000,.2,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,13,2500,000,0,2500,.25,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,7,3500,000,0,3500,.35,2,1,1994,0,1,0,0,0,,, ,1,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,17,3000,000,0,3000,.3,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,3,12500,000,1,2500,1.25,1,1,1994,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,16,5000,000,0,5000,.5,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,10,4000,000,0,4000,.4,2,1,1994,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,01,01,1,2,120444002,19.70544,1,,2,4000,000,0,4000,.4,2,1,1994,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,14,2500,000,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,1,4800,000,0,4800,.48,2,1,1989,0,1,0,0,0,,, ,1,4,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,4,2500,000,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,1,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,9,4000,000,0,4000,.4,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,11,3000,000,0,3000,.3,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,2,2500,000,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,8,2500,000,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,7,3000,000,0,3000,.3,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,10,5000,000,0,5000,.5,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,3,4000,000,0,4000,.4,1,1,1989,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,5,10000,000,1,0000,1,2,1,1989,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,6,2000,000,0,2000,.2,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,13,5000,000,0,5000,.5,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13894,02,02,1,2,120444002,2.946243,1,,12,2500,000,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,01,01,1,2,120441003,3.539415,1,,2,0,250,0,2500,.25,1,6,2023,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,01,01,1,2,120441003,3.539415,1,,7,0,250,0,2500,.25,2,6,2023,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,01,01,1,2,120441003,3.539415,1,,3,40,000,40,0000,40,2,1,2024,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,01,01,1,2,120441003,3.539415,1,,6,0,400,0,4000,.4,2,6,2023,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,01,01,1,2,120441003,3.539415,1,,5,0,500,0,5000,.5,2,6,2023,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,01,01,1,2,120441003,3.539415,1,,1,0,270,0,2700,.27,2,6,2023,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,01,01,1,2,120441003,3.539415,1,,4,0,250,0,2500,.25,2,6,2023,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,02,02,1,2,120441003,3.325693,1,,2,1,750,1,7500,1.75,1,6,2024,0,0,1,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,02,02,1,2,120441003,3.325693,1,,1,0,250,0,2500,.25,2,6,2024,0,0,1,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,7,0,250,0,2500,.25,2,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,5,0,250,0,2500,.25,2,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,1,0,350,0,3500,.35,2,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,4,0,250,0,2500,.25,2,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,2,0,250,0,2500,.25,1,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,3,0,250,0,2500,.25,2,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,10,0,250,0,2500,.25,2,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,6,0,500,0,5000,.5,2,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,8,0,250,0,2500,.25,2,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,03,03,1,2,120441003,1.280282,1,,9,0,500,0,5000,.5,2,1,2016,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,6,0,200,0,2000,.2,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,15,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,14,0,400,0,4000,.4,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,21,42,000,42,0000,42,2,1,2024,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,16,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,18,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,19,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,11,0,100,0,1000,.1,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,10,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,1,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,3,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,4,1,000,1,0000,1,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,17,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,13,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,7,0,500,0,5000,.5,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,8,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,12,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,2,0,250,0,2500,.25,1,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,20,0,500,0,5000,.5,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,9,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,04,04,1,2,120441003,1.192441,1,,5,0,250,0,2500,.25,2,1,2002,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,1,0,300,0,3000,.3,2,1,1984,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,9,0,250,0,2500,.25,2,1,1984,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,8,0,500,0,5000,.5,2,1,1984,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,10,0,250,0,2500,.25,2,1,1984,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,3,0,250,0,2500,.25,2,1,1984,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,5,0,250,0,2500,.25,2,1,1984,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,7,0,250,0,2500,.25,2,1,1984,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,4,0,400,0,4000,.4,2,1,1984,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,6,40,000,40,0000,40,2,1,2024,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,2,0,250,0,2500,.25,1,1,1984,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,05,05,1,2,120441003,3.125676,1,,11,0,250,0,2500,.25,2,1,1984,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,4,0,250,0,2500,.25,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,9,0,250,0,2500,.25,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,2,0,250,0,2500,.25,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,10,0,250,0,2500,.25,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,5,0,700,0,7000,.7,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,6,0,250,0,2500,.25,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,3,0,250,0,2500,.25,1,1,2000,0,1,0,0,0,,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,1,0,300,0,3000,.3,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,8,0,250,0,2500,.25,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,7,0,250,0,2500,.25,2,1,2000,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,06,06,1,2,120441003,.7658452,1,,11,2,000,2,0000,2,2,1,2024,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,8,0,250,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,5,0,400,0,4000,.4,2,1,1989,0,1,1,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,13,0,250,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,14,0,250,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,10,0,250,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,11,0,250,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,9,0,250,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,6,0,250,0,2500,.25,2,7,2022,0,0,1,0,0,,, ,1,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,7,0,500,0,5000,.5,2,7,2022,0,0,1,0,0,,, ,1,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,2,0,500,0,5000,.5,2,6,2024,0,0,1,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,4,1,250,1,2500,1.25,1,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,1,0,500,0,5000,.5,2,6,2024,0,0,1,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,3,0,250,0,2500,.25,2,6,2024,0,0,1,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13895,07,07,1,2,120441003,.0361215,1,,12,0,250,0,2500,.25,2,1,1989,0,1,0,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,01,01,1,2,120452003,2.786232,1,,2,1,000,1,0000,1,2,10,2019,0,0,1,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,01,01,1,2,120452003,2.786232,1,,1,0,500,0,5000,.5,1,9,2017,1,0,0,0,0,4,, ,1,3,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,01,01,1,2,120452003,2.786232,1,,4,0,250,0,2500,.25,2,9,2023,0,0,1,0,0,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,01,01,1,2,120452003,2.786232,1,,6,0,500,0,5000,.5,2,7,2017,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,01,01,1,2,120452003,2.786232,1,,3,0,400,0,4000,.4,2,7,2017,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,01,01,1,2,120452003,2.786232,1,,5,1,000,1,0000,1,2,7,2017,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,02,02,1,2,120452003,5.337614,1,,1,7000,000,0,7000,.7,2,1,1989,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,02,02,1,2,120452003,5.337614,1,,3,500,000,0,0500,.05,1,1,1995,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,02,02,1,2,120452003,5.337614,1,,2,1600,000,0,1600,.16,2,1,2010,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,03,03,1,2,120452003,10.70206,1,,1,12500,000,1,2500,1.25,2,1,2021,0,0,0,0,1,,, ,2,3,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,03,03,1,2,120452003,10.70206,1,,3,2500,000,0,2500,.25,2,9,2021,0,0,0,0,1,,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,03,03,1,2,120452003,10.70206,1,,4,3000,000,0,3000,.3,2,9,2021,0,0,0,0,1,,, ,2,3,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,03,03,1,2,120452003,10.70206,1,,2,2500,000,0,2500,.25,2,9,2021,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,03,03,1,2,120452003,10.70206,1,,5,5000,000,0,5000,.5,2,1,2021,0,0,0,0,1,,, ,2,3,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,03,03,1,2,120452003,10.70206,1,,6,2500,000,0,2500,.25,1,9,2022,0,0,0,0,1,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,7,15000,000,1,5000,1.5,2,9,1985,1,0,0,0,0,4,, ,1,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,4,4000,000,0,4000,.4,2,9,1989,1,0,0,0,0,4,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,10,3000,000,0,3000,.3,2,7,1985,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,5,500,000,0,0500,.05,2,9,2021,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,6,1000,000,0,1000,.1,1,7,1985,1,0,0,0,0,4,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,8,2500,000,0,2500,.25,2,9,2019,0,0,1,0,0,,, ,2,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,1,7000,000,0,7000,.7,2,9,2019,0,0,1,0,0,,, ,2,3,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,2,3500,000,0,3500,.35,2,9,2018,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,3,2000,000,0,2000,.2,2,9,2019,0,0,0,0,1,,, ,2,,,,,,,,,,1, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,9,4500,000,0,4500,.45,2,7,1985,1,0,0,0,0,4,, ,2,3,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,26,POMACANCHA,13896,04,04,1,2,120452003,1.535853,1,,11,700,000,0,0700,.07,2,11,1985,1,0,0,0,0,4,, ,1,,,,,,,,,,2, 
2024,12,JUNIN,04,JAUJA,25,PARCO,13897,01,01,1,2,120442002,32.56783,1,,3,1600,000,0,1600,.16,2,1,1995,1,0,0,0,0,3,, ,2,,,,,,,,,,1, 
